Product_category,Description,Price,Image
Freezer,Dawlance 91998-H Signature Inverter Deep Freezer,"56,899",https://cdn.homeshopping.pk/product_images/v/531/daw42__90789_thumb.jpg
Freezer,Haier HDF-285 SD (Full Freezer) Deep Freezer,"39,150",https://cdn.homeshopping.pk/product_images/z/W020120920676664607439_350__90771_thumb.jpg
Freezer,Haier HDF-545DD Deep Freezer,"59,999",https://cdn.homeshopping.pk/product_images/d/856/W020160510648110424904__21441_thumb.jpg
Freezer,Dawlance 91997-H Signature Inverter Deep Freezer,"55,899",https://cdn.homeshopping.pk/product_images/p/666/dawlance_91997-h_signature_inverter_39_300__96669_thumb.jpg
Freezer,Dawlance DF-200GD Deep Freezer Single Door 7 CFT,"43,499",https://cdn.homeshopping.pk/product_images/x/349/Dawlance-DF-200GD-Single-Door-Deep-Freezer-8-CFT__65023_thumb.jpg
Freezer,Dawlance DF-300 ES Deep Freezer Single Door Series 300 LTR - White,"42,499",https://cdn.homeshopping.pk/product_images/y/108/dawlance-df-300es-single-door-deep-freezer-300-ltr-white__24251_thumb.jpg
Freezer,Haier HDF-385I (Inverter) Double Door Deep Freezer,"51,899",https://cdn.homeshopping.pk/product_images/g/673/download_%282%29__68971_thumb.jpg
Freezer,Dawlance DF-200 ES Deep Freezer Single Door Energy Saver Series - 200 LTR - White,"41,999",https://cdn.homeshopping.pk/product_images/r/401/dawlance_df-200_es_28_800__40568_thumb.jpg
Freezer,Haier HDF-405 I Inverter Full DF Freezer,"52,190",https://cdn.homeshopping.pk/product_images/p/802/image__17017_thumb.png
Freezer,Haier HDF-245 I Inveretr Deep Freezer,"40,399",https://cdn.homeshopping.pk/product_images/s/238/download__30107_thumb.jpg
Freezer,Haier HDF-545 I Double Door Inverter,"61,400",https://cdn.homeshopping.pk/product_images/j/116/haier_hdf-545__48922_thumb.jpg
Freezer,Haier HDF-405SD Deep Freezer,"48,199",https://cdn.homeshopping.pk/product_images/z/318/HDF-SD__03651_thumb.jpg
Freezer,Dawlance DF-400 ES Deep Freezer,"44,499",https://cdn.homeshopping.pk/product_images/e/399/daw37__22134_thumb.jpg
Freezer,Haier HDF-325H Deep Freezer Double Door,"45,499",https://cdn.homeshopping.pk/product_images/o/815/65465465465-500x500__49670_thumb.jpg
Freezer,Dawlance VF-1035 WB GD - 312 LTR Freezer,"54,499",https://cdn.homeshopping.pk/product_images/r/955/25645864a2bcc9996a434a20a84f1c2a__98607_thumb.jpg
Freezer,Haier HDF-325 i Inverter Twin DF Double Door Deep Freezer - White,"48,499",https://cdn.homeshopping.pk/product_images/e/884/Haier-Freezer-HDF-545DD-Resize-Resize__30346_thumb.jpg
Freezer,Haier HDF-285SD Deep Freezer,"36,400",https://cdn.homeshopping.pk/product_images/u/189/W020120920676664607439__40585_thumb.jpg
Freezer,Dawlance VF1045 CVT Freezer Turkish Import Series 11 CFT - Silver,"126,999",https://cdn.homeshopping.pk/product_images/k/456/a85e304344e618253214d921830d494c__04059_thumb.jpg
Freezer,Haier HDF-345 SD Full Deep Freezer,"42,199",https://cdn.homeshopping.pk/product_images/v/0002216_haier-hdf-345sd_300__58941_thumb.png
Freezer,Haier HDF-385H Deep Freezer,"48,199",https://cdn.homeshopping.pk/product_images/h/702/Haier-HDF-385H-Deep-Freezer_spo__88338_thumb.jpg
Freezer,Dawlance VF-1035 WB Steel Door Freezer 12 CFT - Sliver,"52,899",https://cdn.homeshopping.pk/product_images/p/821/Dawlance_VF-1035WB_Price_in_Pakistan%252C_Specifications%252C_Features%252C_Reviews_-_11488__25887_thumb.png
Freezer,Gaba National GF300 DC Vertical Freezer 12cft â€“ Silver,"59,899",https://cdn.homeshopping.pk/product_images/e/724/Gaba-National-Upright-Freezer-8-cft-Model-GNF-2314-1__32833_thumb.jpg
Freezer,HOMAGE HCF-400V Refrigerator/Freezer Convertible,"105,899",https://cdn.homeshopping.pk/product_images/j/198/HCF400V-600x1274__82876_thumb.jpg
Freezer,HOMAGE HCF-255V Refrigerator/Convertible No-Frost Upright Freezer 9 CuFt,"88,300",https://cdn.homeshopping.pk/product_images/j/681/HCF255V-600x900__42176_thumb.jpg
Freezer,Homage HDF-225V Vertical Upright Freezer 8 Cuft,"54,300",https://cdn.homeshopping.pk/product_images/k/101/homage-vertical-upright-freezer-8-cu-ft-_hdf-225v___14364_thumb.jpg
Freezer,Haier HDF-325I (Inverter) Deep Freezer,"48,899",https://cdn.homeshopping.pk/product_images/q/641/W020190930393039054657__40898_thumb.jpg
Freezer,HOMAGE HCF-315C Refrigerator/Freezer Convertible,"52,699",https://cdn.homeshopping.pk/product_images/j/521/HCF315C-without-flower-450x391__08927_thumb.jpg
Air conditioner,Dawlance Econo Plus Inverter-30 1.5 Ton Air Conditioner,"84,499",https://cdn.homeshopping.pk/product_images/b/421/ECONO-PLUS__89516_thumb.png
Air conditioner,Haier HSU-18HFAA 1.5 Ton DC Inverter Air Conditioner,"92,499",https://cdn.homeshopping.pk/product_images/t/546/DC-Inverter-HSU-18HFAA-01-USDCB-Onlinebuy-pk__15790_thumb.jpg
Air conditioner,Dawlance Inverter AC 1.5 Ton Elegance 30 White,"80,999",https://cdn.homeshopping.pk/product_images/m/391/dawlance-inverter-ac-elegance-500x500__21471_thumb.png
Air conditioner,Dawlance Econo Plus Inverter 15 1 Ton Split Air Conditioner Price in Pakistan,"72,499",https://cdn.homeshopping.pk/product_images/t/828/dawlance_econo_inverter_split_air_conditioner_1_ton_15___52379_thumb.jpg
Air conditioner,"Haier HPU-24HDZ - DC (W, G) 2 Ton Full DC Inverter Floor Standing AC","186,500",https://cdn.homeshopping.pk/product_images/m/376/haier-2-ton-inverter-floor-standing-hpu24hdz-gold__73162_thumb.jpg
Air conditioner,Dawlance Aura 15 Inverter AC 1 ton,"65,800",https://cdn.homeshopping.pk/product_images/z/123/1__10296_thumb.png
Air conditioner,Orient 12G 1 Ton Venus Bright White DC Inverter AC - White (Official Warranty),"65,399",https://cdn.homeshopping.pk/product_images/m/756/22__73693_thumb.png
Air conditioner,Kenwood 1839S E Supreme 1.5 ton Inverter with official warranty,"74,999",https://cdn.homeshopping.pk/product_images/c/261/product_116145_1__55872_thumb.jpg
Air conditioner,Orient 18G 1.5 Ton Venus Bright White DC Inverter AC - White (Official Warranty),"84,999",https://cdn.homeshopping.pk/product_images/l/033/61-jpg__74962_thumb.png
Air conditioner,Dawlance Powercon Inverter-30 1.5 Ton Split Air Conditioner,"73,900",https://cdn.homeshopping.pk/product_images/z/808/Powercon-Inverter__50262_thumb.jpg
